ProjectCode,ReportMonth,State,OriginalCost,RevisedCost,Expenditure,Physical Progress,Agency,DateInconsistency,ProjectAgeDays,ApprovalToStartDays,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,HasRevisedCost,HasRevisedDoc,ProgressVelocity,ProgressScheduleGap,ExpenditureProgressGap,CostGrowth,ScheduleElapsedRatio,RemainingPlannedDays,ElapsedDays,PlannedDurationDays,ProgressBehindSchedule10,ProgressBehindSchedule20,ProgressBehindSchedule30,NegativeProgressVelocity,NoProgress,LateStageLowProgress,ExpenditureAhead10,ExpenditureAhead20,ExpenditureAhead30,OverallRiskEvent
618616,2026-04-01,Gujarat,625.58,455.54,113.54,26.0,National Highways Authority of India [NHAI],False,424.0,337.0,24.924265706633886,24.924265706633886,1.0757342933661143,1,1,,-99.8160237388724,-1.0757342933661145,,1.258160237388724,-87.0,424.0,337.0,1,1,1,0,0,1,0,0,0,0
618617,2026-04-01,Punjab,1229.38,1549.32,772.73,70.28,National Highways Authority of India [NHAI],False,1247.0,610.0,49.87542922056128,49.87542922056128,20.40457077943872,1,1,,-129.72,-20.40457077943872,,2.0,-637.0,1247.0,610.0,1,1,1,0,0,0,0,0,0,0
618618,2026-04-01,Punjab,2029.17,2677.23,513.42,72.0,National Highways Authority of India [NHAI],False,669.0,1188.0,19.177283983819095,19.177283983819095,52.822716016180905,1,1,,15.686868686868683,-52.822716016180905,,0.5631313131313131,519.0,669.0,1188.0,0,0,0,0,0,0,0,0,0,1
618619,2026-04-01,Madhya Pradesh,998.95,998.95,20.06,0.0,National Highways Authority of India [NHAI],False,90.0,306.0,2.0081085139396366,2.0081085139396366,-2.0081085139396366,0,1,,-29.411764705882355,2.0081085139396366,,0.2941176470588235,216.0,90.0,306.0,1,1,0,0,0,0,0,0,0,0
618620,2026-04-01,Madhya Pradesh,207.77,211.27,122.83,76.77,National Highways Authority of India [NHAI],False,1186.0,153.0,58.138874426089835,58.138874426089835,18.63112557391016,1,1,,-123.23,-18.63112557391016,,2.0,-1033.0,1186.0,153.0,1,1,1,0,0,0,0,0,0,1
618621,2026-04-01,Madhya Pradesh,1162.8,1530.82,527.99,84.8,National Highways Authority of India [NHAI],False,1186.0,306.0,34.49066513371918,34.49066513371918,50.309334866280814,1,1,,-115.2,-50.309334866280814,,2.0,-880.0,1186.0,306.0,1,1,1,0,0,0,0,0,0,0
618622,2026-04-01,Madhya Pradesh,1001.69,888.81,698.97,89.0,National Highways Authority of India [NHAI],False,1461.0,455.0,78.64110439801533,78.64110439801533,10.35889560198467,1,1,,-111.0,-10.35889560198467,,2.0,-1006.0,1461.0,455.0,1,1,1,0,0,0,0,0,0,1
618623,2026-04-01,Madhya Pradesh,1504.37,1132.34,501.44,86.2,National Highways Authority of India [NHAI],False,790.0,457.0,44.28351908437396,44.28351908437396,41.916480915626046,1,1,,-86.66652078774617,-41.916480915626046,,1.7286652078774618,-333.0,790.0,457.0,1,1,1,0,0,0,0,0,0,1
618624,2026-04-01,"Multi-States(Maharashtra,Telangana)",1082.65,1323.12,180.13,96.02,National Highways Authority of India [NHAI],True,2557.0,396.0,13.614033496583833,13.614033496583833,82.40596650341617,1,1,,-103.98,-82.40596650341617,,2.0,-2161.0,2557.0,396.0,1,1,1,0,0,0,0,0,0,0
618625,2026-04-01,Madhya Pradesh,1175.0,217.22,14.04,99.93,National Highways Authority of India [NHAI],False,5722.0,243.0,6.463493232667342,6.463493232667342,93.46650676733266,1,1,,-100.07,-93.46650676733266,,2.0,-5479.0,5722.0,243.0,1,1,1,0,0,0,0,0,0,0
618626,2026-04-01,Maharashtra,819.52,400.0,121.02,62.03,National Highways Authority of India [NHAI],False,547.0,305.0,30.255,30.255,31.775000000000002,1,1,,-117.31426229508196,-31.775,,1.7934426229508196,-242.0,547.0,305.0,1,1,1,0,0,0,0,0,0,0
618627,2026-04-01,Maharashtra,168.52,112.03,10.11,26.37,National Highways Authority of India [NHAI],False,274.0,181.0,9.024368472730519,9.024368472730519,17.345631527269482,1,1,,-125.01121546961323,-17.345631527269482,,1.5138121546961325,-93.0,274.0,181.0,1,1,1,0,0,1,0,0,0,1
618628,2026-04-01,Maharashtra,150.21,87.59,58.75,48.0,National Highways Authority of India [NHAI],False,882.0,457.0,67.0738668797808,67.0738668797808,-19.073866879780795,1,1,,-144.99781181619255,19.073866879780795,,1.929978118161925,-425.0,882.0,457.0,1,1,1,0,0,1,1,0,0,1
618629,2026-04-01,Andhra Pradesh,416.07,444.58,110.65,98.47,National Highways Authority of India [NHAI],False,2953.0,120.0,24.8886589590175,24.8886589590175,73.5813410409825,1,1,,-101.53,-73.5813410409825,,2.0,-2833.0,2953.0,120.0,1,1,1,0,0,0,0,0,0,1
618630,2026-04-01,Karnataka,2355.56,1923.3,868.81,76.12,National Highways Authority of India [NHAI],False,1217.0,303.0,45.17287994592627,45.17287994592627,30.947120054073736,1,1,,-123.88,-30.947120054073736,,2.0,-914.0,1217.0,303.0,1,1,1,0,0,0,0,0,0,0
618631,2026-04-01,"Multi-States(Karnataka,Telangana)",1499.73,1457.48,829.47,99.51,National Highways Authority of India [NHAI],False,1247.0,245.0,56.911244065098664,56.911244065098664,42.59875593490134,1,1,,-100.49,-42.59875593490134,,2.0,-1002.0,1247.0,245.0,1,1,1,0,0,0,0,0,0,0
618632,2026-04-01,"Multi-States(Karnataka,Telangana)",972.06,1044.06,408.4,90.13,National Highways Authority of India [NHAI],False,1186.0,334.0,39.116525870160714,39.116525870160714,51.01347412983928,1,1,,-109.87,-51.01347412983928,,2.0,-852.0,1186.0,334.0,1,1,1,0,0,0,0,0,0,1
618633,2026-04-01,Andhra Pradesh,1732.66,1732.66,0.03,0.0,National Highways Authority of India [NHAI],False,31.0,1186.0,0.0017314418293260074,0.0017314418293260074,-0.0017314418293260074,0,1,,-2.6138279932546373,0.001731441829326,,0.0261382799325463,1155.0,31.0,1186.0,0,0,0,0,0,0,0,0,0,0
618634,2026-04-01,"Multi-States(Andhra Pradesh,Tamil Nadu)",1439.77,1439.77,734.85,98.89,National Highways Authority of India [NHAI],False,1186.0,671.0,51.039402126728575,51.039402126728575,47.850597873271425,0,1,,-77.86111773472429,-47.85059787327143,,1.767511177347243,-515.0,1186.0,671.0,1,1,1,0,0,0,0,0,0,1
618635,2026-04-01,Tamil Nadu,1359.81,1359.81,335.27,37.44,National Highways Authority of India [NHAI],False,1186.0,699.0,24.655650421750096,24.655650421750096,12.784349578249902,0,1,,-132.23095851216024,-12.784349578249902,,1.6967095851216023,-487.0,1186.0,699.0,1,1,1,0,0,1,0,0,0,1
618636,2026-04-01,"Multi-States(Karnataka,Maharashtra)",1370.75,1403.49,275.76,47.0,National Highways Authority of India [NHAI],False,547.0,580.0,19.64816279417737,19.64816279417737,27.35183720582263,1,1,,-47.310344827586206,-27.35183720582263,,0.943103448275862,33.0,547.0,580.0,1,1,1,0,0,0,0,0,0,0
618637,2026-04-01,"Multi-States(Gujarat,Maharashtra)",1654.07,1672.89,1356.95,97.66,National Highways Authority of India [NHAI],False,2038.0,275.0,81.11411987638158,81.11411987638158,16.545880123618417,1,1,,-102.34,-16.545880123618417,,2.0,-1763.0,2038.0,275.0,1,1,1,0,0,0,0,0,0,0
618638,2026-04-01,Maharashtra,2267.99,2560.5,990.0,98.84,National Highways Authority of India [NHAI],False,2647.0,944.0,38.664323374340945,38.664323374340945,60.17567662565906,1,1,,-101.16,-60.17567662565906,,2.0,-1703.0,2647.0,944.0,1,1,1,0,0,0,0,0,0,0
618639,2026-04-01,Chhattisgarh,1855.59,2523.86,1290.88,94.81,National Highways Authority of India [NHAI],False,1492.0,699.0,51.1470525306475,51.1470525306475,43.6629474693525,1,1,,-105.19,-43.6629474693525,,2.0,-793.0,1492.0,699.0,1,1,1,0,0,0,0,0,0,0
618640,2026-04-01,Chhattisgarh,2261.3,2860.36,939.34,72.77,National Highways Authority of India [NHAI],False,790.0,702.0,32.83992224754926,32.83992224754926,39.930077752450735,1,1,,-39.76561253561253,-39.930077752450735,,1.1253561253561253,-88.0,790.0,702.0,1,1,1,0,0,0,0,0,0,0
618641,2026-04-01,Jharkhand,1325.8,1325.8,13.83,1.0,National Highways Authority of India [NHAI],False,59.0,549.0,1.0431437622567505,1.0431437622567505,-0.04314376225675054,0,1,,-9.746812386156648,0.0431437622567505,,0.1074681238615664,490.0,59.0,549.0,0,0,0,0,0,0,0,0,0,0
618642,2026-04-01,Jharkhand,1882.93,1895.75,891.94,98.96,National Highways Authority of India [NHAI],False,1461.0,761.0,47.04945272319663,47.04945272319663,51.910547276803364,1,1,,-93.02423127463864,-51.91054727680336,,1.9198423127463864,-700.0,1461.0,761.0,1,1,1,0,0,0,0,0,0,1
618644,2026-04-01,Jharkhand,1214.93,1462.19,837.8,86.57,National Highways Authority of India [NHAI],False,1035.0,485.0,57.29761522100411,57.29761522100411,29.272384778995885,1,1,,-113.43,-29.272384778995885,,2.0,-550.0,1035.0,485.0,1,1,1,0,0,0,0,0,0,1
618645,2026-04-01,Jharkhand,1007.97,1030.64,437.79,78.1,National Highways Authority of India [NHAI],False,1035.0,485.0,42.47748971512846,42.47748971512846,35.62251028487153,1,1,,-121.9,-35.62251028487153,,2.0,-550.0,1035.0,485.0,1,1,1,0,0,0,0,0,0,1
618647,2026-04-01,Punjab,906.51,1020.52,490.17,81.5,National Highways Authority of India [NHAI],False,943.0,822.0,48.03139575902481,48.03139575902481,33.46860424097519,1,1,,-33.22019464720195,-33.46860424097519,,1.1472019464720196,-121.0,943.0,822.0,1,1,1,0,0,0,0,0,0,1
618649,2026-04-01,Karnataka,1246.15,1012.78,241.66,45.8,National Highways Authority of India [NHAI],False,516.0,611.0,23.861055708051108,23.861055708051108,21.93894429194889,1,1,,-38.65171849427169,-21.93894429194889,,0.8445171849427169,95.0,516.0,611.0,1,1,1,0,0,0,0,0,0,0
618650,2026-04-01,Karnataka,1363.9,1219.62,115.76,19.25,National Highways Authority of India [NHAI],False,365.0,456.0,9.491480953083748,9.491480953083748,9.758519046916252,1,1,,-60.79385964912281,-9.758519046916252,,0.8004385964912281,91.0,365.0,456.0,1,1,1,0,0,0,0,0,0,0
618651,2026-04-01,Karnataka,1427.88,1293.94,444.62,42.04,National Highways Authority of India [NHAI],False,396.0,394.0,34.36171692659629,34.36171692659629,7.678283073403712,1,1,,-58.46761421319796,-7.678283073403712,,1.0050761421319796,-2.0,396.0,394.0,1,1,1,0,0,1,0,0,0,0
618652,2026-04-01,Maharashtra,1241.38,3342.11,785.13,100.0,National Highways Authority of India [NHAI],False,2588.0,365.0,23.492045444345038,23.492045444345038,76.50795455565496,1,1,,-100.0,-76.50795455565496,,2.0,-2223.0,2588.0,365.0,1,1,1,0,0,0,0,0,0,0
618653,2026-04-01,Maharashtra,1236.08,3466.58,899.6,96.2,National Highways Authority of India [NHAI],False,2588.0,365.0,25.95064876621916,25.95064876621916,70.24935123378084,1,1,,-103.8,-70.24935123378084,,2.0,-2223.0,2588.0,365.0,1,1,1,0,0,0,0,0,0,0
618654,2026-04-01,Madhya Pradesh,521.21,469.68,196.17,63.62,National Highways Authority of India [NHAI],False,913.0,334.0,41.76673479816045,41.76673479816045,21.853265201839548,1,1,,-136.38,-21.853265201839548,,2.0,-579.0,913.0,334.0,1,1,1,0,0,0,0,0,0,1
618655,2026-04-01,Madhya Pradesh,200.99,120.75,109.85,85.42,National Highways Authority of India [NHAI],False,608.0,153.0,90.97308488612836,90.97308488612836,-5.55308488612836,1,1,,-114.58,5.55308488612836,,2.0,-455.0,608.0,153.0,1,1,1,0,0,0,0,0,0,0
618661,2026-04-01,Madhya Pradesh,1032.3,1038.18,44.78,8.96,National Highways Authority of India [NHAI],False,151.0,396.0,4.313317536458032,4.313317536458032,4.646682463541969,1,1,,-29.17131313131313,-4.646682463541969,,0.3813131313131313,245.0,151.0,396.0,1,1,0,0,0,0,0,0,0,0
618662,2026-04-01,Madhya Pradesh,980.2,980.2,0.81,1.7,National Highways Authority of India [NHAI],False,31.0,516.0,0.08263619669455213,0.08263619669455213,1.6173638033054478,0,1,,-4.307751937984496,-1.6173638033054478,,0.0600775193798449,485.0,31.0,516.0,0,0,0,0,0,0,0,0,0,0
618663,2026-04-01,Madhya Pradesh,1003.87,941.12,384.59,83.34,National Highways Authority of India [NHAI],False,852.0,456.0,40.8651394083645,40.8651394083645,42.474860591635505,1,1,,-103.50210526315789,-42.47486059163551,,1.868421052631579,-396.0,852.0,456.0,1,1,1,0,0,0,0,0,0,1
618664,2026-04-01,Madhya Pradesh,524.84,471.31,368.56,88.0,National Highways Authority of India [NHAI],False,1247.0,273.0,78.19906218836859,78.19906218836859,9.800937811631414,1,1,,-112.0,-9.800937811631414,,2.0,-974.0,1247.0,273.0,1,1,1,0,0,0,0,0,0,1
618665,2026-04-01,Madhya Pradesh,790.78,660.38,454.77,98.64,National Highways Authority of India [NHAI],False,1461.0,396.0,68.86489596898755,68.86489596898755,29.775104031012447,1,1,,-101.36,-29.775104031012447,,2.0,-1065.0,1461.0,396.0,1,1,1,0,0,0,0,0,0,1
618666,2026-04-01,Madhya Pradesh,710.92,539.08,431.99,87.65,National Highways Authority of India [NHAI],False,608.0,731.0,80.13467388884766,80.13467388884766,7.515326111152348,1,1,,4.476265389876886,-7.515326111152348,,0.8317373461012312,123.0,608.0,731.0,0,0,0,0,0,0,0,0,0,0
618667,2026-04-01,Madhya Pradesh,1005.59,882.21,111.76,20.84,National Highways Authority of India [NHAI],True,182.0,365.0,12.668185579397196,12.668185579397196,8.171814420602804,1,1,,-29.02301369863014,-8.171814420602804,,0.4986301369863014,183.0,182.0,365.0,1,1,0,0,0,0,0,0,0,1
618668,2026-04-01,"Multi-States(Madhya Pradesh,Uttar Pradesh)",996.5,846.68,162.84,30.89,National Highways Authority of India [NHAI],False,212.0,335.0,19.232767987905707,19.232767987905707,11.657232012094294,1,1,,-32.39358208955224,-11.657232012094294,,0.6328358208955224,123.0,212.0,335.0,1,1,1,0,0,0,0,0,0,0
618669,2026-04-01,Uttar Pradesh,1632.93,1425.43,322.5,50.25,National Highways Authority of India [NHAI],True,424.0,854.0,22.62475182927257,22.62475182927257,27.62524817072743,1,1,,0.6012880562060872,-27.62524817072743,,0.4964871194379391,430.0,424.0,854.0,0,0,0,0,0,0,0,0,0,0
618671,2026-04-01,Madhya Pradesh,618.33,342.69,5.01,5.08,National Highways Authority of India [NHAI],False,121.0,275.0,1.4619627068195746,1.4619627068195746,3.6180372931804254,1,1,,-38.92,-3.6180372931804254,,0.44,154.0,121.0,275.0,1,1,1,0,0,0,0,0,0,1
618672,2026-04-01,Madhya Pradesh,903.44,592.44,104.59,25.02,National Highways Authority of India [NHAI],False,151.0,396.0,17.654108432921475,17.654108432921475,7.365891567078524,1,1,,-13.111313131313135,-7.365891567078524,,0.3813131313131313,245.0,151.0,396.0,1,0,0,0,0,0,0,0,0,0
618673,2026-04-01,Chhattisgarh,1368.19,1129.14,654.33,98.39,National Highways Authority of India [NHAI],False,1308.0,304.0,57.94941282746161,57.94941282746161,40.44058717253839,1,1,,-101.61,-40.44058717253839,,2.0,-1004.0,1308.0,304.0,1,1,1,0,0,0,0,0,0,1
618674,2026-04-01,Chhattisgarh,1470.73,1461.81,756.05,99.0,National Highways Authority of India [NHAI],False,1186.0,396.0,51.72012778678487,51.72012778678487,47.27987221321513,1,1,,-101.0,-47.27987221321513,,2.0,-790.0,1186.0,396.0,1,1,1,0,0,0,0,0,0,1
618675,2026-04-01,Chhattisgarh,1307.16,1303.63,456.22,63.66,National Highways Authority of India [NHAI],False,913.0,579.0,34.99612620145287,34.99612620145287,28.66387379854713,1,1,,-94.02566493955096,-28.66387379854713,,1.5768566493955094,-334.0,913.0,579.0,1,1,1,0,0,0,0,0,0,0
618676,2026-04-01,"Multi-States(Chhattisgarh,Odisha)",477.76,638.32,297.98,99.95,National Highways Authority of India [NHAI],False,1492.0,393.0,46.68191502694573,46.68191502694573,53.26808497305427,1,1,,-100.05,-53.26808497305427,,2.0,-1099.0,1492.0,393.0,1,1,1,0,0,0,0,0,0,0
618677,2026-04-01,Odisha,1539.75,1918.49,981.3,94.81,National Highways Authority of India [NHAI],False,1431.0,242.0,51.14960203076377,51.14960203076377,43.66039796923623,1,1,,-105.19,-43.66039796923623,,2.0,-1189.0,1431.0,242.0,1,1,1,0,0,0,0,0,0,1
618678,2026-04-01,Odisha,1265.59,1635.44,874.99,98.96,National Highways Authority of India [NHAI],False,1400.0,304.0,53.5018099104828,53.5018099104828,45.458190089517196,1,1,,-101.04,-45.4581900895172,,2.0,-1096.0,1400.0,304.0,1,1,1,0,0,0,0,0,0,0
618680,2026-04-01,Odisha,1492.74,1912.84,1032.78,97.47,National Highways Authority of India [NHAI],False,1278.0,304.0,53.99197005499676,53.99197005499676,43.478029945003236,1,1,,-102.53,-43.47802994500324,,2.0,-974.0,1278.0,304.0,1,1,1,0,0,0,0,0,0,1
618681,2026-04-01,"Multi-States(Andhra Pradesh,Odisha)",1216.12,1241.66,683.05,96.23,National Highways Authority of India [NHAI],False,1492.0,393.0,55.01103361628786,55.01103361628786,41.21896638371214,1,1,,-103.77,-41.21896638371214,,2.0,-1099.0,1492.0,393.0,1,1,1,0,0,0,0,0,0,0
618682,2026-04-01,Andhra Pradesh,1112.7,1127.63,822.68,99.26,National Highways Authority of India [NHAI],False,1520.0,365.0,72.95655489832656,72.95655489832656,26.303445101673447,1,1,,-100.74,-26.303445101673447,,2.0,-1155.0,1520.0,365.0,1,1,1,0,0,0,0,0,0,0
618684,2026-04-01,Madhya Pradesh,917.26,786.47,492.01,74.56,National Highways Authority of India [NHAI],False,761.0,486.0,62.5592838887688,62.5592838887688,12.000716111231199,1,1,,-82.02436213991768,-12.0007161112312,,1.5658436213991769,-275.0,761.0,486.0,1,1,1,0,0,0,0,0,0,1
618685,2026-04-01,Madhya Pradesh,911.24,773.23,495.48,77.0,National Highways Authority of India [NHAI],False,761.0,547.0,64.0792519690131,64.0792519690131,12.9207480309869,1,1,,-62.12248628884828,-12.9207480309869,,1.391224862888483,-214.0,761.0,547.0,1,1,1,0,0,0,0,0,0,1
618686,2026-04-01,Madhya Pradesh,612.94,509.82,327.15,76.1,National Highways Authority of India [NHAI],False,761.0,578.0,64.16970695539602,64.16970695539602,11.930293044603971,1,1,,-55.56089965397925,-11.930293044603973,,1.3166089965397925,-183.0,761.0,578.0,1,1,1,0,0,0,0,0,0,1
618687,2026-04-01,Madhya Pradesh,652.33,651.88,468.6,88.0,National Highways Authority of India [NHAI],False,1127.0,181.0,71.8843959010861,71.8843959010861,16.115604098913906,1,1,,-112.0,-16.115604098913906,,2.0,-946.0,1127.0,181.0,1,1,1,0,0,0,0,0,0,1
618688,2026-04-01,Madhya Pradesh,794.7,539.9,69.33,25.12,National Highways Authority of India [NHAI],False,182.0,365.0,12.841266901278015,12.841266901278015,12.278733098721986,1,1,,-24.74301369863014,-12.278733098721986,,0.4986301369863014,183.0,182.0,365.0,1,1,0,0,0,0,0,0,0,0
618690,2026-04-01,Uttar Pradesh,1663.38,1685.69,534.65,15.75,National Highways Authority of India [NHAI],False,396.0,365.0,31.71698236330523,31.71698236330523,-15.966982363305231,1,1,,-92.7431506849315,15.966982363305233,,1.084931506849315,-31.0,396.0,365.0,1,1,1,0,0,1,1,0,0,0
618691,2026-04-01,"Multi-States(Haryana, UttarPradesh)",939.17,903.94,146.48,7.5,National Highways Authority of India [NHAI],False,243.0,518.0,16.20461535057636,16.20461535057636,-8.704615350576361,1,1,,-39.41119691119691,8.704615350576361,,0.4691119691119691,275.0,243.0,518.0,1,1,1,0,0,0,0,0,0,0
618692,2026-04-01,Uttar Pradesh,1226.64,2069.6,659.17,100.0,National Highways Authority of India [NHAI],False,2616.0,337.0,31.85011596443757,31.85011596443757,68.14988403556242,1,1,,-100.0,-68.14988403556242,,2.0,-2279.0,2616.0,337.0,1,1,1,0,0,0,0,0,0,1
618693,2026-04-01,Maharashtra,1344.78,1292.7,791.69,97.69,National Highways Authority of India [NHAI],False,1551.0,334.0,61.24313452463836,61.24313452463836,36.44686547536164,1,1,,-102.31,-36.44686547536164,,2.0,-1217.0,1551.0,334.0,1,1,1,0,0,0,0,0,0,0
618694,2026-04-01,Madhya Pradesh,1011.29,813.03,416.8,91.73,National Highways Authority of India [NHAI],False,1247.0,304.0,51.26502097093588,51.26502097093588,40.464979029064125,1,1,,-108.27,-40.464979029064125,,2.0,-943.0,1247.0,304.0,1,1,1,0,0,0,0,0,0,1
618695,2026-04-01,Madhya Pradesh,1146.22,1240.64,626.01,98.21,National Highways Authority of India [NHAI],False,1643.0,639.0,50.45863425328862,50.45863425328862,47.75136574671137,1,1,,-101.79,-47.75136574671137,,2.0,-1004.0,1643.0,639.0,1,1,1,0,0,0,0,0,0,1
618697,2026-04-01,Karnataka,626.01,284.05,97.26,35.5,National Highways Authority of India [NHAI],False,608.0,182.0,34.24045062488999,34.24045062488999,1.2595493751100122,1,1,,-164.5,-1.2595493751100122,,2.0,-426.0,608.0,182.0,1,1,1,0,0,1,0,0,0,1
618698,2026-04-01,Karnataka,1167.52,1873.58,843.6,99.5,National Highways Authority of India [NHAI],False,1916.0,1037.0,45.026099766222956,45.026099766222956,54.473900233777044,1,1,,-85.26374156219865,-54.47390023377704,,1.8476374156219864,-879.0,1916.0,1037.0,1,1,1,0,0,0,0,0,0,0
618699,2026-04-01,Gujarat,819.14,1297.38,188.7,100.0,National Highways Authority of India [NHAI],False,2616.0,337.0,14.54469777551681,14.54469777551681,85.45530222448319,1,0,,-100.0,-85.45530222448319,,2.0,-2279.0,2616.0,337.0,1,1,1,0,0,0,0,0,0,0
618700,2026-04-01,Andhra Pradesh,1863.09,2510.14,1488.04,98.6,National Highways Authority of India [NHAI],False,1551.0,671.0,59.28115563275356,59.28115563275356,39.318844367246435,1,1,,-101.4,-39.31884436724644,,2.0,-880.0,1551.0,671.0,1,1,1,0,0,0,0,0,0,1
618701,2026-04-01,Madhya Pradesh,178.18,153.15,142.2,57.14,National Highways Authority of India [NHAI],False,1735.0,181.0,92.8501469147894,92.8501469147894,-35.710146914789405,1,1,,-142.86,35.710146914789405,,2.0,-1554.0,1735.0,181.0,1,1,1,0,0,0,1,1,1,0
618702,2026-04-01,Karnataka,1660.19,1318.24,1358.81,94.21,National Highways Authority of India [NHAI],False,1612.0,335.0,103.07758829955091,100.0,-5.790000000000006,1,1,,-105.79,8.867588299550917,,2.0,-1277.0,1612.0,335.0,1,1,1,0,0,0,0,0,0,1
618704,2026-04-01,Odisha,150.86,106.32,102.13,99.98,National Highways Authority of India [NHAI],True,669.0,274.0,96.05906696764485,96.05906696764485,3.9209330323551512,1,1,,-100.02,-3.9209330323551512,,2.0,-395.0,669.0,274.0,1,1,1,0,0,0,0,0,0,1
618705,2026-04-01,Odisha,973.12,973.12,153.23,1.5,National Highways Authority of India [NHAI],False,59.0,427.0,15.746259454126932,15.746259454126932,-14.246259454126932,0,1,,-12.317330210772832,14.246259454126932,,0.1381733021077283,368.0,59.0,427.0,1,0,0,0,0,0,1,0,0,0
618706,2026-04-01,Karnataka,3496.01,4087.42,604.66,99.19,National Highways Authority of India [NHAI],False,2527.0,454.0,14.793194729193477,14.793194729193477,84.39680527080652,1,1,,-100.81,-84.39680527080652,,2.0,-2073.0,2527.0,454.0,1,1,1,0,0,0,0,0,0,1
618707,2026-04-01,Karnataka,738.37,738.37,14.27,5.63,National Highways Authority of India [NHAI],False,90.0,426.0,1.9326353995964083,1.9326353995964083,3.6973646004035916,0,1,,-15.49676056338028,-3.697364600403592,,0.2112676056338028,336.0,90.0,426.0,1,0,0,0,0,0,0,0,0,1
618708,2026-04-01,Kerala,1187.47,1265.47,631.69,52.71,National Highways Authority of India [NHAI],False,1035.0,273.0,49.91742198550737,49.91742198550737,2.7925780144926335,1,1,,-147.29,-2.792578014492633,,2.0,-762.0,1035.0,273.0,1,1,1,0,0,0,0,0,0,1
