ProjectCode,ProjectName,ReportMonth,OverallRiskProbability,OverallRiskPrediction,TopFactor1,TopFactor1_SHAP,TopFactor2,TopFactor2_SHAP,TopFactor3,TopFactor3_SHAP,TopFactor4,TopFactor4_SHAP,TopFactor5,TopFactor5_SHAP,RiskExplanation
617406,,2026-04-01,0.405066,0,Agency_North Western Railway [NWR],1.495431,ExpenditureProgressGap,-0.324276,HasRevisedDoc,-0.30039,CurrentExpenditureRatio,-0.240058,Expenditure,0.236721,Agency_North Western Railway [NWR]; Expenditure; RemainingPlannedDays
616858,,2026-04-01,0.224046,0,Agency_National Highways Authority of India [NHAI],-0.42658,RobustCurrentGap,-0.274482,ExpenditureProgressGap,-0.264685,RemainingPlannedDays,-0.256526,ProgressVelocity,-0.135117,Physical Progress; Expenditure; HasRevisedDoc
705650,,2026-04-01,0.119735,0,CurrentExpenditureRatio,-0.638055,Agency_National Highways Authority of India [NHAI],-0.504145,ExpenditureProgressGap,-0.254022,RobustCurrentExpenditurePct,-0.234146,RobustCurrentGap,-0.229114,ProjectAgeDays; Expenditure; HasRevisedDoc
618902,,2026-05-01,0.835056,1,Agency_National Highways Authority of India [NHAI],1.174566,ProgressVelocity,0.603903,Expenditure,-0.21342,ExpenditureProgressGap,-0.151703,CurrentExpenditureRatio,0.121197,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; CurrentExpenditureRatio
618848,,2026-05-01,0.065741,0,Agency_National Highways Authority of India [NHAI],0.876471,ProjectAgeDays,-0.629255,CurrentExpenditureRatio,-0.598167,Physical Progress,-0.31448,Expenditure,-0.298826,Agency_National Highways Authority of India [NHAI]; LateStageLowProgress; HasRevisedDoc
619067,,2026-04-01,0.649605,1,Agency_National Highways Authority of India [NHAI],0.832209,ProgressVelocity,-0.353606,RobustCurrentGap,0.248065,ExpenditureProgressGap,0.200535,ProjectAgeDays,-0.148015,Agency_National Highways Authority of India [NHAI]; RobustCurrentGap; ExpenditureProgressGap
701383,,2026-05-01,0.205716,0,Agency_National Highways Authority of India [NHAI],-0.524832,RemainingPlannedDays,-0.451047,CurrentExpenditureRatio,-0.441908,State_Maharashtra,0.198113,ExpenditureProgressGap,-0.180993,State_Maharashtra; Physical Progress; HasRevisedCost
619171,,2026-04-01,0.058022,0,Physical Progress,-0.597321,CurrentExpenditureRatio,-0.411535,Agency_National Highways Authority of India [NHAI],-0.343601,ProjectAgeDays,-0.324938,HasRevisedDoc,-0.229133,RemainingPlannedDays; State_Gujarat; State_Uttar Pradesh
618688,,2026-05-01,0.309925,0,Agency_National Highways Authority of India [NHAI],0.872838,ProjectAgeDays,-0.457326,ExpenditureProgressGap,-0.279221,RobustCurrentGap,-0.244142,Physical Progress,-0.243298,Agency_National Highways Authority of India [NHAI]; CurrentExpenditureRatio; HasRevisedCost
618873,,2026-04-01,0.56223,1,Agency_National Highways Authority of India [NHAI],0.838535,ProgressVelocity,-0.447699,ProjectAgeDays,-0.30449,ApprovalToStartDays,0.223041,Physical Progress,-0.188599,Agency_National Highways Authority of India [NHAI]; ApprovalToStartDays; RemainingPlannedDays
618917,,2026-05-01,0.647083,1,Agency_National Highways Authority of India [NHAI],0.354805,ProjectAgeDays,-0.243013,RevisedCost,-0.21353,NoProgress,0.21014,State_Bihar,0.201223,Agency_National Highways Authority of India [NHAI]; NoProgress; State_Bihar
618790,,2026-05-01,0.712688,1,Agency_National Highways Authority of India [NHAI],0.706961,ProgressVelocity,0.678077,ProjectAgeDays,-0.202011,State_Bihar,0.182887,OriginalCost,-0.172326,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; State_Bihar
616044,,2026-05-01,0.615961,1,Agency_National Highways Authority of India [NHAI],-0.395291,ProjectAgeDays,-0.3005,Physical Progress,0.279359,ExpenditureProgressGap,0.213601,CurrentExpenditureRatio,0.211533,Physical Progress; ExpenditureProgressGap; CurrentExpenditureRatio
619164,,2026-05-01,0.967333,1,Agency_National Highways Authority of India [NHAI],1.107195,ProgressVelocity,0.541581,NoProgress,0.435614,CurrentExpenditureRatio,0.204333,ProgressScheduleGap,0.194889,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; NoProgress
618390,,2026-05-01,0.528712,1,Agency_National Highways Authority of India [NHAI],-0.382188,Agency_NHIDCL,0.331241,ProjectAgeDays,-0.295383,CurrentExpenditureRatio,0.205272,State_Uttarakhand,-0.189481,Agency_NHIDCL; CurrentExpenditureRatio; ExpenditureProgressGap
617991,,2026-04-01,0.257723,0,ProjectAgeDays,-0.40565,Agency_National Highways Authority of India [NHAI],-0.366324,ProgressVelocity,-0.318244,Physical Progress,0.216134,ExpenditureProgressGap,0.175985,Physical Progress; ExpenditureProgressGap; HasRevisedDoc
618037,,2026-05-01,0.944031,1,RevisedCost,0.615923,NoProgress,0.488891,ProgressVelocity,0.375499,Agency_National Highways Authority of India [NHAI],-0.291403,ExpenditureProgressGap,0.279923,RevisedCost; NoProgress; ProgressVelocity
618262,,2026-05-01,0.02451,0,CurrentExpenditureRatio,-0.838853,Agency_National Highways Authority of India [NHAI],-0.581355,ProjectAgeDays,-0.514134,Physical Progress,-0.505336,Expenditure,-0.368959,NoProgress; ProgressVelocity; RemainingPlannedDays
617214,,2026-04-01,0.146408,0,Physical Progress,-0.604122,HasRevisedDoc,-0.399379,Agency_National Highways Authority of India [NHAI],-0.270337,ProgressVelocity,-0.153853,ExpenditureProgressGap,-0.132371,RobustCurrentGap; OriginalCost; RevisedCost
618776,,2026-05-01,0.884739,1,Agency_National Highways Authority of India [NHAI],1.050167,ProgressVelocity,0.31713,CurrentExpenditureRatio,0.315319,NoProgress,0.216887,RobustCurrentGap,-0.207451,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; CurrentExpenditureRatio
618248,,2026-04-01,0.041626,0,CurrentExpenditureRatio,-0.854711,Agency_National Highways Authority of India [NHAI],-0.436903,Physical Progress,-0.434325,Expenditure,-0.34807,ExpenditureProgressGap,-0.304765,RemainingPlannedDays; ScheduleElapsedRatio; ApprovalToStartDays
619080,,2026-04-01,0.581258,1,Agency_National Highways Authority of India [NHAI],0.587084,State_Haryana,-0.350564,ProgressVelocity,-0.305933,Expenditure,0.140344,ProgressScheduleGap,0.128516,Agency_National Highways Authority of India [NHAI]; Expenditure; ProgressScheduleGap
617941,,2026-05-01,0.036124,0,CurrentExpenditureRatio,-0.94384,Physical Progress,-0.698223,Agency_National Highways Authority of India [NHAI],-0.650822,Expenditure,-0.338327,RevisedCost,-0.321466,RobustCurrentGap; RemainingPlannedDays; ScheduleElapsedRatio
706836,,2026-04-01,0.102612,0,Agency_North Western Railway [NWR],1.320971,CurrentExpenditureRatio,-0.83514,HasRevisedDoc,-0.669798,ExpenditureProgressGap,-0.305394,Agency_National Highways Authority of India [NHAI],-0.301461,Agency_North Western Railway [NWR]; State_Uttar Pradesh; State_Gujarat
618124,,2026-05-01,0.735643,1,NoProgress,0.3812,Agency_National Highways Authority of India [NHAI],-0.277435,RevisedCost,0.272622,ProgressVelocity,0.267993,ExpenditureProgressGap,0.229508,NoProgress; RevisedCost; ProgressVelocity
701410,,2026-05-01,0.20492,0,Agency_National Highways Authority of India [NHAI],-0.569525,CurrentExpenditureRatio,-0.550104,RemainingPlannedDays,-0.287758,ProjectAgeDays,-0.266297,ProgressVelocity,0.243702,ProgressVelocity; RobustCurrentGap; Physical Progress
618855,,2026-04-01,0.751473,1,Agency_National Highways Authority of India [NHAI],0.718855,ProgressVelocity,-0.244392,Physical Progress,0.239605,CurrentExpenditureRatio,0.184237,ExpenditureProgressGap,0.175011,Agency_National Highways Authority of India [NHAI]; Physical Progress; CurrentExpenditureRatio
400121,,2026-05-01,0.122984,0,HasRevisedDoc,-0.438286,Agency_National Highways Authority of India [NHAI],-0.376486,ApprovalToStartDays,-0.332826,ExpenditureProgressGap,-0.281036,RobustCurrentGap,-0.231066,CurrentExpenditureRatio; ProjectAgeDays; ScheduleElapsedRatio
617242,,2026-04-01,0.876014,1,Agency_Steel Authority of India Limited [SAIL],0.996163,CurrentExpenditureRatio,0.333605,ProjectAgeDays,0.235695,ExpenditureProgressGap,0.208982,ProgressScheduleGap,0.197918,Agency_Steel Authority of India Limited [SAIL]; CurrentExpenditureRatio; ProjectAgeDays
400275,,2026-05-01,0.094566,0,RemainingPlannedDays,-0.877508,Agency_National Highways Authority of India [NHAI],-0.543352,Physical Progress,-0.42292,ProjectAgeDays,-0.404608,Expenditure,0.214289,Expenditure; RobustCurrentGap; ProgressScheduleGap
618880,,2026-05-01,0.805001,1,Agency_National Highways Authority of India [NHAI],0.86413,ProgressVelocity,0.717873,Physical Progress,-0.266909,CurrentExpenditureRatio,0.130891,State_Himachal Pradesh,-0.093457,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; CurrentExpenditureRatio
618493,,2026-04-01,0.722607,1,Agency_National Highways Authority of India [NHAI],0.982372,OriginalCost,-0.307537,CurrentExpenditureRatio,0.224166,Physical Progress,-0.212509,ProgressVelocity,-0.206507,Agency_National Highways Authority of India [NHAI]; CurrentExpenditureRatio; Expenditure
612885,,2026-04-01,0.152193,0,Agency_National Highways Authority of India [NHAI],-0.474689,ApprovalToStartDays,-0.47174,ExpenditureProgressGap,-0.428563,State_Meghalaya,0.279424,RobustCurrentGap,-0.277081,State_Meghalaya; Expenditure; CurrentExpenditureRatio
616612,,2026-04-01,0.058958,0,HasRevisedDoc,-0.565272,Physical Progress,-0.422233,Agency_National Highways Authority of India [NHAI],-0.31937,ProjectAgeDays,-0.274088,RevisedCost,-0.264288,CurrentExpenditureRatio; State_Bihar; ExpenditureProgressGap
618879,,2026-05-01,0.932197,1,Agency_National Highways Authority of India [NHAI],0.814326,ProgressVelocity,0.811708,CurrentExpenditureRatio,0.236345,Expenditure,0.217321,Physical Progress,0.203886,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; CurrentExpenditureRatio
616253,,2026-05-01,0.071014,0,Physical Progress,-0.447285,CurrentExpenditureRatio,-0.429537,Agency_National Highways Authority of India [NHAI],-0.350791,OriginalCost,-0.292959,RevisedCost,-0.280745,State_Jharkhand; Expenditure; ProgressVelocity
705479,,2026-04-01,0.089253,0,RemainingPlannedDays,-0.754894,ApprovalToStartDays,-0.659349,Agency_National Highways Authority of India [NHAI],-0.358952,ProjectAgeDays,-0.335802,ProgressVelocity,-0.205278,ExpenditureProgressGap; RevisedCost; RobustCurrentGap
616600,,2026-04-01,0.213829,0,Agency_National Highways Authority of India [NHAI],-0.324814,ApprovalToStartDays,-0.267884,ProgressScheduleGap,-0.261855,RevisedCost,-0.249946,ProgressVelocity,-0.243202,ExpenditureProgressGap; RobustCurrentGap; CurrentExpenditureRatio
618469,,2026-05-01,0.935319,1,Agency_National Highways Authority of India [NHAI],0.72275,ProgressVelocity,0.580497,NoProgress,0.513551,Expenditure,0.250683,OriginalCost,-0.213573,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; NoProgress
701101,,2026-04-01,0.313676,0,Agency_National Highways Authority of India [NHAI],-0.498245,CurrentExpenditureRatio,-0.458065,Physical Progress,0.340234,Expenditure,0.338732,Agency_Airport Authority of India [AAI],-0.213248,Physical Progress; Expenditure; State_Bihar
705436,,2026-04-01,0.10054,0,Agency_National Highways Authority of India [NHAI],-0.548099,ExpenditureProgressGap,-0.48315,RobustCurrentGap,-0.353276,Physical Progress,-0.217755,OriginalCost,-0.213567,LateStageLowProgress; ProgressScheduleGap; Expenditure
619008,,2026-05-01,0.050921,0,CurrentExpenditureRatio,-0.783538,ProgressScheduleGap,-0.534892,RevisedCost,-0.456368,Expenditure,-0.411696,Physical Progress,-0.406594,OriginalCost; ProgressVelocity; RobustCurrentGap
611884,,2026-04-01,0.524839,1,Agency_North Western Railway [NWR],1.321716,State_Haryana,-0.373398,Agency_National Highways Authority of India [NHAI],-0.309002,ExpenditureProgressGap,-0.29033,RobustCurrentGap,-0.193191,Agency_North Western Railway [NWR]; CurrentExpenditureRatio; OriginalCost
618850,,2026-04-01,0.870025,1,Agency_National Highways Authority of India [NHAI],1.064294,ProgressVelocity,-0.420097,Physical Progress,0.315622,RevisedCost,0.214908,RemainingPlannedDays,0.200938,Agency_National Highways Authority of India [NHAI]; Physical Progress; RevisedCost
709826,,2026-04-01,0.334525,0,Agency_National Highways Authority of India [NHAI],-0.320459,ExpenditureProgressGap,0.273708,ApprovalToStartDays,-0.257449,ProgressVelocity,-0.248352,RobustCurrentGap,0.188661,ExpenditureProgressGap; RobustCurrentGap; Expenditure
618784,,2026-04-01,0.750645,1,Agency_NHAI,0.477531,RevisedCost,0.348566,ProjectAgeDays,0.249552,ExpenditureProgressGap,0.234915,Agency_National Highways Authority of India [NHAI],-0.223463,Agency_NHAI; RevisedCost; ProjectAgeDays
617996,,2026-04-01,0.225388,0,Agency_National Highways Authority of India [NHAI],-0.405616,CurrentExpenditureRatio,0.346821,RemainingPlannedDays,-0.332156,ProjectAgeDays,-0.247877,ExpenditureProgressGap,-0.186379,CurrentExpenditureRatio; HasRevisedDoc; Agency_MoRTH
616701,,2026-04-01,0.205994,0,HasRevisedDoc,-0.410916,Physical Progress,-0.272665,Agency_National Highways Authority of India [NHAI],-0.267953,RemainingPlannedDays,0.197719,ProgressVelocity,-0.152517,RemainingPlannedDays; ProgressScheduleGap; LateStageLowProgress
615331,,2026-05-01,0.611099,1,NoProgress,0.378842,Agency_National Highways Authority of India [NHAI],-0.279563,HasRevisedDoc,-0.275171,ProgressVelocity,0.26184,Agency_Western Coalfields Limited [WCL],0.145305,NoProgress; ProgressVelocity; Agency_Western Coalfields Limited [WCL]
617404,,2026-05-01,0.35414,0,Agency_North Western Railway [NWR],1.472169,RobustCurrentGap,-0.43919,ExpenditureProgressGap,-0.436022,HasRevisedDoc,-0.3457,Physical Progress,-0.285795,Agency_North Western Railway [NWR]; CurrentExpenditureRatio; OriginalCost
617370,,2026-05-01,0.115305,0,HasRevisedDoc,-0.528307,Agency_National Highways Authority of India [NHAI],-0.336116,State_Uttar Pradesh,-0.31428,ProgressScheduleGap,-0.265503,Physical Progress,-0.2522,CurrentExpenditureRatio; ProgressVelocity; ApprovalToStartDays
617211,,2026-05-01,0.106316,0,HasRevisedDoc,-0.373573,Physical Progress,-0.329497,Agency_National Highways Authority of India [NHAI],-0.31205,OriginalCost,-0.264005,RevisedCost,-0.167399,RobustCurrentGap; Expenditure; RemainingPlannedDays
619054,,2026-05-01,0.109927,0,HasRevisedDoc,-0.483499,Agency_Airport Authority of India [AAI],-0.328006,Agency_National Highways Authority of India [NHAI],-0.297018,ExpenditureProgressGap,-0.295595,ProgressScheduleGap,-0.268695,RevisedCost; ApprovalToStartDays; ProgressVelocity
619128,,2026-04-01,0.76417,1,Agency_National Highways Authority of India [NHAI],0.804059,ProgressVelocity,-0.418972,Physical Progress,0.257091,Expenditure,0.177708,NoProgress,-0.110154,Agency_National Highways Authority of India [NHAI]; Physical Progress; Expenditure
617883,,2026-04-01,0.768283,1,HasRevisedDoc,-0.356424,Physical Progress,0.338365,ExpenditureProgressGap,0.320996,RobustCurrentGap,0.318079,State_Delhi,0.28955,Physical Progress; ExpenditureProgressGap; RobustCurrentGap
618863,,2026-04-01,0.908993,1,Agency_National Highways Authority of India [NHAI],1.006663,State_Jharkhand,0.562429,CurrentExpenditureRatio,0.363116,ProgressVelocity,-0.357566,Expenditure,0.205951,Agency_National Highways Authority of India [NHAI]; State_Jharkhand; CurrentExpenditureRatio
619069,,2026-04-01,0.498252,1,Agency_National Highways Authority of India [NHAI],0.703519,ProgressVelocity,-0.422398,Physical Progress,0.349526,ProjectAgeDays,-0.265616,Expenditure,-0.230873,Agency_National Highways Authority of India [NHAI]; Physical Progress; ExpenditureProgressGap
618335,,2026-05-01,0.809937,1,Agency_NHIDCL,0.667846,ProgressVelocity,0.390656,Agency_National Highways Authority of India [NHAI],-0.32733,NoProgress,0.227415,Expenditure,0.227247,Agency_NHIDCL; ProgressVelocity; NoProgress
618843,,2026-05-01,0.369344,0,Agency_National Highways Authority of India [NHAI],0.769704,State_Uttar Pradesh,-0.524479,ProgressVelocity,0.367912,RevisedCost,-0.359764,ProjectAgeDays,-0.324714,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; OriginalCost
618906,,2026-05-01,0.93844,1,Agency_National Highways Authority of India [NHAI],0.987357,ProgressVelocity,0.405046,Expenditure,0.248955,ProgressScheduleGap,0.205399,CurrentExpenditureRatio,0.162343,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; Expenditure
701263,,2026-04-01,0.073236,0,RevisedCost,-0.624249,OriginalCost,-0.52983,Agency_MinistryofPetroleumNaturalGas,-0.497067,Agency_National Highways Authority of India [NHAI],-0.43562,Expenditure,0.290253,Expenditure; Physical Progress; HasRevisedDoc
619010,,2026-05-01,0.699331,1,Agency_NHIDCL,0.551066,CurrentExpenditureRatio,0.397111,ProgressVelocity,0.389918,ExpenditureProgressGap,-0.374609,NoProgress,0.324828,Agency_NHIDCL; CurrentExpenditureRatio; ProgressVelocity
701415,,2026-04-01,0.380393,0,Expenditure,0.693951,RevisedCost,-0.492586,ProjectAgeDays,-0.459327,Agency_National Highways Authority of India [NHAI],-0.410667,ProgressVelocity,-0.23826,Expenditure; Physical Progress; ExpenditureProgressGap
701404,,2026-05-01,0.027692,0,CurrentExpenditureRatio,-1.206737,Agency_National Highways Authority of India [NHAI],-0.575627,RemainingPlannedDays,-0.528096,ExpenditureProgressGap,-0.253721,Expenditure,-0.204511,HasRevisedCost; ProgressScheduleGap; HasRevisedDoc
701602,,2026-04-01,0.729319,1,Expenditure,0.303085,ExpenditureProgressGap,0.2986,CurrentExpenditureRatio,0.273488,Physical Progress,0.238798,Agency_National Highways Authority of India [NHAI],-0.238096,Expenditure; ExpenditureProgressGap; CurrentExpenditureRatio
400369,,2026-05-01,0.043716,0,CurrentExpenditureRatio,-0.878048,Agency_National Highways Authority of India [NHAI],-0.516216,Expenditure,-0.383391,RevisedCost,-0.296218,RobustCurrentExpenditurePct,-0.255942,HasRevisedDoc; Physical Progress; ElapsedDays
618971,,2026-05-01,0.042799,0,Physical Progress,-0.673381,CurrentExpenditureRatio,-0.45067,Agency_National Highways Authority of India [NHAI],-0.398723,ProjectAgeDays,-0.321401,ExpenditureProgressGap,-0.244541,ProgressVelocity; RemainingPlannedDays; State_Gujarat
705747,,2026-05-01,0.081891,0,Physical Progress,-0.801884,CurrentExpenditureRatio,-0.736479,Agency_National Highways Authority of India [NHAI],-0.509135,State_Jharkhand,0.370239,NoProgress,0.357343,State_Jharkhand; NoProgress; RobustCurrentGap
616983,,2026-04-01,0.133726,0,State_Gujarat,-0.420766,HasRevisedDoc,-0.401073,Physical Progress,-0.363059,Agency_National Highways Authority of India [NHAI],-0.295646,RemainingPlannedDays,0.248204,RemainingPlannedDays; OriginalCost; CurrentExpenditureRatio
705527,,2026-05-01,0.160987,0,Agency_National Highways Authority of India [NHAI],-0.531351,CurrentExpenditureRatio,-0.490163,ApprovalToStartDays,-0.406107,State_Bihar,0.215304,ExpenditureProgressGap,-0.210382,State_Bihar; Physical Progress; ProgressVelocity
